t,x,y,z,yaw,vx,vy,vz,wx,wy,wz,tau_L,tau_R
5.531423484,0.3358050466211577,-0.00018553950806056947,0.04349740206815183,0.0006682783829114944,0.1661067638583998,0.0007847732357783809,-0.0014569203414018619,0.011841834202024394,0.00990352071646786,-0.01986938897210529,0.35912933349609377,0.6408554077148437
5.541339771,0.33801731095394405,-0.0001835723856472325,0.0434957978178133,0.0006272821708179667,0.26486263279351835,0.0018384129050800205,-0.0012797265936877586,-0.022707602968458935,0.018145461881222257,0.010181797680413168,0.35912933349609377,0.6408554077148437
5.551378296,0.34121284713949346,-0.00017469136393795465,0.04349892385076173,0.000637493083422729,0.3625558107834973,0.00043637025786160777,-0.0006412672255983863,0.010536511349248118,0.009695424613976933,-0.00033715218664570997,0.29328460693359376,0.7067001342773438
5.561287281,0.3453638876468276,-0.00016849952892033278,0.043499689536513314,0.0007157460296512187,0.45659054450262493,0.0005933389546696144,0.00036032940298603517,-0.002891904146658673,-0.005288747578153097,0.012303623361290166,0.29328460693359376,0.7067001342773438
5.571268533,0.35040154721077005,-0.0001611976011541979,0.04350075205376824,0.0008202633451257555,0.5414694870680321,0.0008793134684815955,0.00015579337935865337,-0.0020610113670785236,-0.000887385848257849,0.009710366714035518,0.29328460693359376,0.7067001342773438
5.581284871,0.35623266140962845,-0.00015165930700838213,0.0435011561478477,0.000944428812315218,0.6146884495756019,0.0011527457926729413,0.00025242437904667345,-0.0022404168496840213,-0.0035714845346649076,0.016666319892212084,0.29328460693359376,0.7067001342773438
5.591079107,0.3627007081072227,-0.00013866144524296442,0.0435015364229884,0.001089773526758298,0.669679838495082,0.001500079284466843,2.9042266530751594e-06,0.0007446839606380712,0.0006544956243797937,0.020648970065788117,0.28252716064453126,0.7174575805664063
5.601095348,0.36960328893921685,-0.00012437787941038428,0.04350008697436739,0.001198861164659568,0.7061480790522627,0.0018157976495846685,0.0004721051021739535,-0.003564698999807277,-0.008627740818392047,0.006974674984894006,0.28252716064453126,0.7174575805664063
5.611099758,0.3768289674471279,-0.00010555003428199265,0.04349511479638348,0.0014650388252529828,0.7379635182024281,0.003947764278273968,0.0013098847722629575,-0.06149130640181356,-0.05480092960897641,0.01947188713070977,0.26751251220703126,0.7324722290039063
5.621474448,0.38431226341227814,-7.082340303303605e-05,0.04349670189905659,0.0018988295511899952,0.7584240769920383,0.003920310413572621,-0.0007121468299192968,-0.07072956294860863,-0.06271147274873345,0.029060667856393357,0.26751251220703126,0.7324722290039063
5.632016322,0.39201228417910594,-3.096938476641273e-05,0.04349873231719088,0.0022411489398691748,0.7793231746837078,0.0036985178256936785,0.000848088472314063,-0.04709777149419992,-0.042467019953355084,0.008327653924854211,0.26751251220703126,0.7324722290039063
5.641570047,0.39987692158776794,6.983095063335068e-06,0.04349752682951342,0.0025578830060640143,0.7912867199083352,0.0032425008647431644,-0.0024302998546562268,-0.028616750496551276,-0.033555006054417386,0.06053226659030035,0.25294647216796873,0.7470382690429688
5.651564544,0.40785928828232626,6.346404033127054e-05,0.04349982010862784,0.0032328594105682502,0.8012008208398332,0.005708232472385759,0.0012403874127288634,0.00010695244943781859,-0.02956878227772471,0.06112426635260632,0.25294647216796873,0.7470382690429688
5.661659648,0.4158783462571944,0.00011072601488542018,0.043503690051497346,0.004044688807077785,0.8063526893354391,0.005219272478005632,0.001791953025250696,0.03546666967861497,-0.015532235331040907,0.07998804171250096,0.25294647216796873,0.7470382690429688
5.671441282,0.4240061505870845,0.00018187099190995163,0.04349199185601278,0.005151791361058353,0.8170126024455878,0.010413766648126686,-0.004656287070701531,0.04854352802414561,0.09644905414142081,0.13834371452744262,0.24091644287109376,0.7590682983398438
5.681526568,0.4322614436019201,0.0002706733370566513,0.04349238619718545,0.006716291856793169,0.828543038014277,0.007005570791081156,-0.0015521646906515015,-0.11218100751291286,-0.106866603695481,0.1444268432427957,0.24091644287109376,0.7590682983398438
5.691566062,0.440571151662464,0.00038382285616135294,0.043494800630221306,0.007771895460015522,0.8305491650977677,0.011304529747221593,0.00037152936509303507,0.01672044205277303,0.025167715461850565,0.08984149299934582,0.24091644287109376,0.7590682983398438
5.701709081,0.4489414291043743,0.0005240643239870514,0.04349462484780202,0.008799618410339627,0.8398825574530876,0.014733034268329009,-0.0023775669960454716,0.09742303289360543,0.05886104156258577,0.12458561872918122,0.23149566650390624,0.7684890747070312
5.711948582,0.4573878672380367,0.0006739168439178013,0.04349518482962952,0.010254935844403932,0.8482565678947886,0.019186879555809413,-0.0003127911141430994,-0.007650252766900109,0.022398334313726197,0.13425040981319036,0.23149566650390624,0.7684890747070312
5.721893814,0.46588024500873204,0.0008416508781357695,0.043496043575553485,0.011462716424080033,0.8537669713006435,0.018010627656418123,-0.0010964837464144056,-0.07754316384672882,-0.06893964992177895,0.10893903948948136,0.23149566650390624,0.7684890747070312
5.731688616,0.47446258265005375,0.0010253268815645037,0.04349641110948072,0.012940435901496338,0.8637916755169898,0.018472177565671134,0.0023482913851062175,-0.04557280550905686,-0.050371457041857595,0.15682495491497092,0.23149566650390624,0.7684890747070312
5.741850134,0.48309737744284753,0.0012164365773086809,0.04350183184161275,0.014718451797098941,0.8647676520278784,0.020300453957812128,0.0009285328637528854,0.030579073200340035,-0.009334711414410826,0.20191899013498787,0.22376861572265627,0.7762161254882812
5.752139114,0.49176136143681864,0.0014385571708514326,0.0434960451411461,0.016566483104068046,0.8700427439015707,0.023296850577504486,0.002108915030742219,0.015010915602333297,0.031149701937877652,0.18900952275262056,0.22376861572265627,0.7762161254882812
5.761932859,0.5005056042443357,0.0016707755671648507,0.043498070028900805,0.01871127495994172,0.8768666972711135,0.02169974460467885,0.005812924957268058,0.044963595255012874,-0.008671386252016727,0.23346917614374535,0.21760711669921878,0.7823776245117187
5.772095456,0.5093218815643862,0.0019379319185978856,0.04349298192598121,0.020790792970103247,0.8846104955684047,0.027735245608791474,0.0009835321511914884,0.05808086067536912,0.04358267706326207,0.22683642538592255,0.21760711669921878,0.7823776245117187
5.781935897,0.5181813252346255,0.0022321673992272886,0.043496498136518166,0.023237664488084304,0.8873993789509623,0.03206735773573209,0.0011287851006348932,0.001260377241093529,0.0013079500422077568,0.2769717459771801,0.21760711669921878,0.7823776245117187
5.791910543,0.5270738519451121,0.002579412276176285,0.04350726955007208,0.02602557784516612,0.8902026897895224,0.036540676658152506,0.001374917203770299,-0.017571890550810647,0.010275627358521089,0.2633447602385316,0.21373443603515624,0.7862503051757812
5.802345391,0.5360027578765366,0.0029683484949396257,0.04349223720829449,0.0286484995472448,0.895816291057687,0.04030009502095451,-0.0020411491697076823,-0.15482765635164436,-0.05833890143594242,0.2462637035779137,0.21373443603515624,0.7862503051757812
5.812627551,0.5449765033458489,0.0033614429090789446,0.04349127994340839,0.03122536989415245,0.8970794892193662,0.039497015738156706,-0.0018090028517685744,0.052164122881834904,0.041361170226397584,0.2863034995603084,0.21373443603515624,0.7862503051757812
5.823101402,0.5539927185739196,0.0038119810018676023,0.04349723127058219,0.03492581372310663,0.9046837337436668,0.049414255002032184,0.0008526976916819609,-0.0020154074695315854,0.0012405241557348278,0.4185261858560211,0.21119842529296878,0.7887863159179687
5.832371489,0.5630306183969331,0.0043070296714035885,0.0434876173011097,0.03852822936870262,0.8977158251930287,0.04585843672772436,-0.00280587520856254,0.21958567733513512,-0.028122879197025746,0.32948569568754527,0.21119842529296878,0.7887863159179687
5.842455521,0.5721337268356339,0.004869197848881258,0.04349607951769421,0.042215961882819064,0.9121378668835162,0.0607488138457146,-0.0031050527999152765,0.037574510874514015,0.07084690653881426,0.4084911948633537,0.21119842529296878,0.7887863159179687
5.852761319,0.5812432577037008,0.0054870210263632604,0.0435021594997228,0.04710453383235875,0.9140116045874255,0.06732366402742687,0.0017097612185533698,-0.0018788357891244098,-0.0008547580427599853,0.5210826360741536,0.20957794189453127,0.7904067993164062
5.862453681,0.5903748005968754,0.006171205932011656,0.04351383379996285,0.05188751818846913,0.9126760877341767,0.06989456597076578,0.003217953951105694,0.033252902758709645,-0.008829214058101732,0.4415973487407934,0.20957794189453127,0.7904067993164062
5.872633896,0.5995475293968086,0.006914213675096619,0.04348920693157605,0.0564892387196297,0.9148077076782491,0.06916818526813703,-0.005551337659528389,-0.07971233826626596,-0.2068639588116825,0.47696782810224075,0.20957794189453127,0.7904067993164062
5.882700436,0.6087513374182958,0.007689112721286421,0.0435025178787311,0.06185767126154514,0.92291209043539,0.08165436266871309,0.005284397222642841,0.0759769045888578,1.6009336098470952e-05,0.5895615100073738,0.20844268798828125,0.7915420532226562
5.892903354,0.6180279263630227,0.008569451480873022,0.043484095311651795,0.06793195235530268,0.9260638857403066,0.08722517658805092,0.005727670272408104,0.05797167679880168,-0.07813756134646793,0.6428591607215723,0.20844268798828125,0.7915420532226562
5.902863274,0.6273780589956428,0.009556930085152134,0.04349133861267981,0.074909901516012,0.9335352080690718,0.10074168610352527,0.002609102972790576,0.02994840482920131,-0.04826922775050614,0.7527450228476797,0.20844268798828125,0.7915420532226562
5.912635023,0.6367707179883845,0.010656673921352272,0.04350892776514934,0.08292195586372192,0.9406484608042595,0.11410165730780936,0.003058323417202474,0.028767594789315298,-0.009939461925556049,0.790902231528797,0.20844268798828125,0.7915420532226562
5.92265449,0.6461966577646965,0.011837002501140937,0.043495517071124576,0.09070332081583068,0.9473245360339513,0.12579212472387338,0.0010676363812268063,0.023337942106875193,0.07907070475410696,0.8321923588130867,0.20797576904296877,0.7920089721679687
5.932564787,0.6557108590690794,0.01313766194113817,0.043496164520882556,0.09940982082219472,0.9470453429833596,0.12921580383835624,0.0024427839243693077,0.15569362829913136,-0.04759315161042186,0.8753436990941258,0.20797576904296877,0.7920089721679687
5.942866215,0.6652662772714173,0.014541686638297567,0.043505556870079974,0.10880403978153359,0.9591183066751896,0.1469475678912698,0.001591958973119543,0.033689873068292554,-0.0014490899348597625,0.995723488398569,0.21062164306640624,0.7893630981445312
5.953110596,0.6749040283513084,0.01609575042230079,0.04348825853018174,0.11918030160473796,0.9703651021507596,0.16960882575692238,-0.008762266046883216,-0.0011274004990739824,0.1888126451706078,1.0992943351763227,0.21062164306640624,0.7893630981445312
5.96278508,0.6846030133315651,0.017820984365595025,0.04349198901653497,0.13118760993167675,0.9732590354732146,0.18385656772488418,-0.0022785507131817323,0.047571099096677186,0.09989193768541088,1.2457395292299438,0.21062164306640624,0.7893630981445312
5.972807612,0.6943835104118291,0.019716263037548094,0.04350922709998379,0.14374868820881542,0.9820390098298507,0.19727316665289735,0.0016939164514411262,0.016062504377554895,0.001416805148670101,1.255325290822786,0.21313018798828126,0.7868545532226563
5.98272637,0.7042240715036635,0.021750597591931348,0.04350857266822396,0.15604032931940462,0.9911327810854353,0.2151424050923492,0.0069132061879225645,0.014910999280284706,0.03298060230448416,1.222419610826383,0.21313018798828126,0.7868545532226563
5.992851066,0.7141746525880055,0.02392488836319407,0.04349892286683423,0.1685886634262547,1.00065912439156,0.22916093760616071,0.001664172797960364,0.12058855595145089,0.006940933117100638,1.3363649333573493,0.21313018798828126,0.7868545532226563
6.002881469,0.7242352196364839,0.02628030154078695,0.04348705968161205,0.1827064645801658,1.0141899782038593,0.24529966967575692,-0.014165921466223747,-0.2607484611612704,-0.08050477358043903,1.490782843014311,0.21477813720703126,0.7852066040039063
6.012916356,0.7344499521431519,0.028853225852550252,0.043497785018277675,0.19858409470267127,1.023825681184158,0.2687638931810771,0.0035998516766146318,0.13224320897041153,0.028358973351710143,1.7274364412841352,0.21477813720703126,0.7852066040039063
6.022941043,0.7447471195043479,0.03165023516392713,0.04350128443556342,0.21697639957602818,1.0356385772401346,0.29231292671684334,-0.0012411255037269803,-0.0183743454490501,0.01877939670770448,1.9218277864507722,0.21477813720703126,0.7852066040039063
6.032685405,0.755183647453769,0.03473166940400092,0.04351210222257941,0.23620461710068466,1.0439674347746213,0.31353587272601463,0.00826073021133261,0.04371329302595363,0.02219351907492215,1.8413923616570762,0.21583099365234376,0.7841537475585938
6.042626586,0.7657264423033279,0.03799899421169104,0.043502875049113855,0.2554854188436486,1.0595483250371467,0.33664658652021096,0.004483472330171264,0.19364875560503256,-0.01925519944817967,2.0113237280333354,0.21583099365234376,0.7841537475585938
6.052307938,0.7764353958562051,0.04154491007892985,0.04350067753115526,0.2765493909032779,1.0787153698666172,0.36462637786274615,0.007291941676356273,-0.03237913419320761,-0.008628752228916573,2.138777784929115,0.21583099365234376,0.7841537475585938
6.06231448,0.787303633694063,0.04538103436943295,0.04351842124600205,0.29850200702199775,1.0916389838094027,0.3941301794273786,-0.0058023851294492085,0.06637241947036734,-0.0710430905551513,2.241896345021863,0.21650848388671878,0.7834762573242187
6.07224519,0.7982600402293503,0.0494286527533863,0.04352452021767717,0.32149018953091435,1.102608493206147,0.4198459565741245,0.006981391518154828,0.09044537197639849,-0.004020690336269729,2.331515289152744,0.21650848388671878,0.7834762573242187
6.082623109,0.8094346272231424,0.05380632502999854,0.043518298381652235,0.3457205619321311,1.1289466426384787,0.4535189430068357,-0.0017652452578836974,-0.024562475685853208,0.0008430000767103041,2.522451579722892,0.21650848388671878,0.7834762573242187
6.092337957,0.8207612217033223,0.05842519219794952,0.04350455809030673,0.3724668361352834,1.1390156336882915,0.47447054131115807,-0.0005752592109976698,-0.016087303756644713,0.00825575202794824,2.8236642945765,0.21650848388671878,0.7834762573242187
6.102219397,0.8322587595951623,0.06341009192975633,0.043494989468815616,0.40276589237196525,1.1564582154372849,0.517214960888996,0.006473670136395045,0.06978039175787426,0.030218786573401775,3.1474881420216043,0.21650848388671878,0.7834762573242187
6.112309154,0.843850882368895,0.06868500569276338,0.04350121205235326,0.4368528877827756,1.1670044194243125,0.5459090375960449,0.001321185948799507,0.008820578410701845,0.005817692605583998,3.6333557448653435,0.21650848388671878,0.7834762573242187
6.122600518,0.8556088916217564,0.0744162171006866,0.04349927014151634,0.4745000843175651,1.1825216542634025,0.5946940064639558,0.002884051849342385,-0.003416904906963338,0.010570875285971136,3.8595888381327907,0.21650848388671878,0.7834762573242187
6.132320994,0.8675204820636472,0.0805922505451127,0.04349342284619371,0.5142570929593094,1.1962942662161782,0.6379700914258438,-0.0019204256057157164,0.11796017407692917,0.17146116575743225,4.044078340769126,0.19353179931640624,0.7672378540039062
6.142269026,0.879494459706887,0.08703737350093803,0.04349463713963824,0.5553597743547646,1.1981386645468584,0.6540601776855292,0.0008863403053297745,-0.03579297586969158,-0.020861490655609397,4.255837952714309,0.19353179931640624,0.7672378540039062
6.152415489,0.8914853450438448,0.09371733122507589,0.043498699712162144,0.5999935597081223,1.2014142029646713,0.6854372554152874,0.0018524590251506434,0.01065371638752422,0.0013587055390009968,4.648935871616239,0.19353179931640624,0.7672378540039062
6.162691402,0.9034888456524607,0.10075163034242443,0.04350164743325335,0.648700018114127,1.1990168874668292,0.7252386827239703,0.0010832409095023093,0.008456023558270574,0.008577098441173376,5.039318118599828,0.21053009033203124,0.7894546508789062
6.172510528,0.9153528424609947,0.10812987603200493,0.043499849105547383,0.7010184704229104,1.1759555068166958,0.7525670631868834,0.0008134987349682204,0.0035441002599851247,0.00479008178636822,5.366531517790314,0.21053009033203124,0.7894546508789062
6.182616753,0.9269669994157684,0.11587663732648627,0.043498072928401604,0.7555771859729459,1.144803515786096,0.7894689974318817,0.00045815649127883324,-0.003329616375209373,-0.001277349058946022,5.5023713017831,0.20880889892578125,0.7911758422851562
6.192516233,0.9381387192855478,0.12391211282279008,0.04350202529701133,0.8108089590508538,1.0951909413251188,0.813774459165408,0.0006840924695012566,-0.007432720788122021,-0.005872529141775574,5.563701358106015,0.20880889892578125,0.7911758422851562
6.202697816,0.9488259888421954,0.13220515041833628,0.04350104027583613,0.8666378707059063,1.0458348929712296,0.8408489760989857,0.000652553440819389,-0.0009495379446017936,-0.0009798082476722434,5.613577470167872,0.20880889892578125,0.7911758422851562
6.212876959,0.9590197693252093,0.14075330385341295,0.04350047227343723,0.9233024817683122,0.9972770638126605,0.8656242839235481,-0.0009098460366364653,0.006637824808129242,-0.027524548156413014,5.71714659090889,0.20745391845703126,0.7925308227539063
6.222964643,0.9687218079561815,0.149556554438397,0.04350153326764685,0.9810478341898703,0.9488923427614455,0.8916335441728026,-0.0007883301120546952,0.0080571539491665,-0.037473441674032625,5.8356905321154615,0.20745391845703126,0.7925308227539063
6.232798327,0.9779314729109754,0.15861495627442715,0.04350254033837817,1.0399720133884267,0.8984635067532569,0.9176051874832123,0.0012704595390319727,-0.018124747102209418,-0.011210745813758603,5.949122130104207,0.20745391845703126,0.7925308227539063
6.242806414,0.9866432293245343,0.16791437734531944,0.04350158870270874,1.1002553646717566,0.8473065704045311,0.9392214556450267,-0.0013102702298975622,0.005371272892216711,0.11311560203504199,6.084620419576365,0.20610809326171875,0.7938766479492188
6.25271667,0.994999610153513,0.17740305129554673,0.04350355999591864,1.1605162692319462,0.8268079065186995,0.9544169090190455,0.001115348239211148,0.01521610859271757,0.021132555895802513,5.9993432606958095,0.20610809326171875,0.7938766479492188
6.262702888,1.0031431481302902,0.18712202690655508,0.04349741019992436,1.2206135980938937,0.8017568607831496,0.9838600720124165,0.0017276504842574111,0.03063547412582156,0.001619439482145275,6.052077372016648,0.20610809326171875,0.7938766479492188
6.273071811,1.0109241158045266,0.1970844268625203,0.0435013439268956,1.2818871560389125,0.755247055285082,1.0069968204340682,0.0010398936291271372,-0.002541159327196276,-0.007932203857352957,6.199778200536237,0.20610809326171875,0.7938766479492188
6.282815781,1.0182184596299448,0.2072587933223228,0.04350279983466733,1.3449614105867165,0.7058034422041558,1.0282049289996522,0.0007625903718054924,-0.0032483410857096014,-0.009609850700516558,6.385325953497927,0.20064239501953124,0.7993423461914062
6.292982348,1.0250107016897385,0.21764555605591615,0.04350222200630484,1.4097991344732896,0.6549109459099048,1.049125406321142,0.0008353429958692417,0.0028013514329320015,-0.006432126324394028,6.569875049516049,0.20064239501953124,0.7993423461914062
6.303167563,1.031297049374546,0.22823247642892233,0.04350232793050678,1.476314413608076,0.6080295750968435,1.0661732828665271,-0.00018979035035514665,0.012164028551519109,-0.030052965697310204,6.723064044658284,0.20064239501953124,0.7993423461914062
6.313242463,1.0371029035141837,0.2389902917647996,0.043502043565669446,1.5442882039184327,0.5597154759291187,1.0836582745335965,-0.000813716364932812,0.009006853115817531,-0.03255514905375202,6.8543608542007775,0.20064239501953124,0.7993423461914062
6.323225438,1.0423886829185391,0.24994845527870105,0.04350150534263958,1.6139556939821678,0.49617303120273704,1.1112334863956659,0.0014531233754213016,0.007268932927142446,0.001861053169369837,7.121936397638843,0.20064239501953124,0.7993423461914062
6.33306793,1.0468852771527555,0.2612990019656463,0.04350388678093671,1.6875230790594815,0.4125933194457737,1.1530419796633742,0.000990490345904421,0.012324140794532418,0.005147569871858198,7.549143602541815,0.20064239501953124,0.7993423461914062
6.343463984,1.0505632301507646,0.273041322835584,0.043503251927671335,1.7652141223020021,0.3298902413116541,1.191202236420998,0.0015293302326748457,0.009918222407467134,0.014347594107377373,7.972697191417166,0.20064239501953124,0.7993423461914062
6.353657291,1.0534166737869315,0.2851443857399149,0.04350587666603692,1.8471765955527126,0.24695021715455565,1.2263350928855845,0.00043082919602436447,0.003284126413172353,0.0016373736226067762,8.397898862465716,0.20064239501953124,0.7993423461914062
6.363509277,1.0554950260837515,0.2975332672831692,0.04350536608595204,1.9331288737770813,0.1701285878740737,1.2501245455894279,0.000266515099854738,-0.0009759447998447046,0.0020638395099617456,8.762111452468575,0.20064239501953124,0.7993423461914062
6.37347544,1.056768510242723,0.3100910959362404,0.04350501627595068,2.0218722695782696,0.089843560039221,1.2585844357180873,0.0004243539476607713,0.00094257525527725,0.0018099428040807403,8.946962774716376,0.20064239501953124,0.7993423461914062
6.383346345,1.0572837621594553,0.3226104456761428,0.04350222717570296,2.1111947139257086,0.021410111292563927,1.2437291795620773,-0.0004963947984384176,0.027273177542346115,-0.03804049755973742,8.895863040557813,0.20064239501953124,0.7993423461914062
6.393145746,1.0570737047957013,0.3349113162844775,0.043502078133976683,2.19885968193059,-0.05237544656679019,1.2153997141129147,0.0023161946610936197,0.002884019056317985,0.008278927162748933,8.611507748348352,0.20064239501953124,0.7993423461914062
6.402962684,1.0561339131068634,0.34688362937518563,0.043503497589672285,2.283383395419744,-0.12257938459988559,1.177414691569128,0.0012933937324729394,0.0044350135152425125,-0.001361835594677809,8.337347273789703,0.20064239501953124,0.7993423461914062
6.413380886,1.0545682121493558,0.35841451864230733,0.04350275045296881,2.365379869003612,-0.1873530018918298,1.132841357789497,0.0010864298803356421,0.002207504423839796,0.0010081156500454497,8.076945588026623,0.20064239501953124,0.7993423461914062
6.422849241,1.052328214511019,0.369497557508205,0.043502177563380026,2.444564717432557,-0.2574642190244011,1.0877964523804997,0.001075525208897711,0.0030976076094640457,0.0011521750081829544,7.776837075764385,0.20064239501953124,0.7993423461914062
6.432783482,1.0493679244470675,0.3801214726641121,0.04350303320015413,2.5205354487626086,-0.3290996782105144,1.0406777860013068,0.0006990781078181771,0.003569906939543958,-0.002384090984683006,7.447919589007585,0.20064239501953124,0.7993423461914062
6.442779026,1.0456882092314335,0.39026772350674516,0.04349961493774447,2.593182475289057,-0.40112304627725637,0.9918996276936851,0.0005986152477196205,-0.019252160146387552,0.009998554686482185,7.121489941885146,0.20064239501953124,0.7993423461914062
6.452699056,1.0412830516375664,0.39990844737747117,0.04350297779249634,2.6624473805855815,-0.4712434402514159,0.9404850837284575,0.0005747125531600914,0.004206009881485911,-0.0024750650758802073,6.788752554680831,0.20064239501953124,0.7993423461914062
6.462852478,1.0361730659255535,0.4090423431410424,0.04350216817333048,2.7283260472784088,-0.5432935997486299,0.8903353278334277,-0.00039223431876758545,0.011626004340251465,-0.01492444379016547,6.4302780048534425,0.20319671630859376,0.7967880249023438
6.472825917,1.0303347319342786,0.41766046545745517,0.043501696981692754,2.7905950068687786,-0.6156721303895856,0.8368885866908449,0.0004972544754815242,0.003889658768750295,-0.002124367957911931,6.081708365224987,0.20319671630859376,0.7967880249023438
6.482774124,1.0237801226911425,0.4257440629225795,0.04349968228280408,2.849416264116887,-0.6849903294592009,0.7821656183657025,0.0011211961352486526,0.000987318324498631,-0.0017198064351983651,5.769573771582699,0.20319671630859376,0.7967880249023438
6.492843411,1.016651043338918,0.43327722697377785,0.0435009901670526,2.906395433315677,-0.7330976821062064,0.7274678262426751,0.0008090810626031568,0.0040123027199522095,-0.00048290198445137994,5.690926524794914,0.20489959716796874,0.7950851440429687
6.502715537,1.0091028090067837,0.44027093270533707,0.043500164485282954,2.9631673261838154,-0.7706204110983809,0.674984707070427,-0.0006217146514498998,0.01761720414148155,0.02494025729673091,5.719265719479296,0.20489959716796874,0.7950851440429687
6.512795316,1.0012221086773823,0.44672843152485797,0.0435008720465301,3.020642147554545,-0.8014821466654346,0.6221001830125555,8.23622580362807e-05,0.016925794106995108,0.011938544028582397,5.80557655318566,0.20489959716796874,0.7950851440429687
6.522796708,0.9930696941663756,0.4526566869559281,0.043501521338762006,3.079358526179642,-0.8247674454326335,0.569286457530889,-0.001535295066431251,-0.08366876355398639,-0.02637955646889984,5.929377279030189,0.20623626708984377,0.7937484741210937
6.532984479,0.9846049837579661,0.45795326683898285,0.043498383803149326,3.1404874983386915,-0.8622842158321038,0.49707220670629637,0.0006808101939037973,-0.02504091083360751,0.003419044959827153,6.247331771534957,0.20623626708984377,0.7937484741210937
6.543108744,0.9757645451872846,0.4624917519235932,0.043505925554345966,-3.078171569011051,-0.9034262585473196,0.4155602998662421,0.000755564116438526,-0.0014671393294563625,0.008078037278447569,6.64900280433249,0.20623626708984377,0.7937484741210937
6.552796607,0.9665256670902801,0.46621674238424726,0.04349891784701273,-3.0096906536439474,-0.9398560028787019,0.33698743258297476,2.8340961397920695e-05,-0.019783571234740446,-0.0013706931097492597,7.021782167239604,0.20623626708984377,0.7937484741210937
6.562822021,0.956918198133786,0.4691316345801476,0.043505201407823234,-2.93711712524305,-0.9778689561483209,0.2536323416155944,0.0004879566709584812,-0.00309006306901131,0.0033468665610014207,7.455649908056464,0.20827789306640626,0.7917068481445313
6.57286079,0.9469512642598413,0.47124057884524484,0.043499723785858146,-2.8604658825767033,-1.0127171593296869,0.1760141071481818,-0.00044347106669640385,-0.013771340059817526,-0.009691955851471562,7.829848797232698,0.20827789306640626,0.7917068481445313
6.582817253,0.9366188737408306,0.4725180884513161,0.04350426495252221,-2.779847095753789,-1.0484739888177141,0.0903840940716356,0.0008570287532284765,-0.006233036675032806,0.0061925684034127996,8.250476455355281,0.20827789306640626,0.7917068481445313
6.592772843,0.9259653982956395,0.4729700763066931,0.04350371190310092,-2.695468312899586,-1.0776959277129528,0.0064813778985941635,0.001082309572864122,-0.007187523922312735,0.0012366947591548494,8.570750277694156,0.22165374755859374,0.7783309936523437
6.602862887,0.9151240904615854,0.47261242347717436,0.04350126525216476,-2.609153288866508,-1.0891035157059301,-0.07317381311626471,0.00033155760664591765,0.0007953909721367988,-0.0035174529599269924,8.622484401765071,0.22165374755859374,0.7783309936523437
6.612801447,0.9042614842084998,0.47148948465919016,0.043501463421889555,-2.5240573236800294,-1.0804747142011588,-0.13982903882666636,-0.0018775286478043254,0.0026361899284094406,-0.03541363484822773,8.334143041857404,0.22165374755859374,0.7783309936523437
6.623052042,0.893531947823868,0.46961032774989037,0.043502929611984494,-2.442773228658832,-1.0630185013167164,-0.221864791799807,0.0028636566128355315,-0.05268862586539552,-0.00837077990260282,7.739838958868942,0.49999237060546875,0.49999237060546875
6.632692082,0.8830061378501531,0.46707681765709175,0.04350424611134168,-2.3720514352954756,-1.0396277593279186,-0.2833670841272872,0.0009749024885888204,-0.016379508951166664,0.0027096115803912847,6.567718232011838,0.49999237060546875,0.49999237060546875
6.642730103,0.8729397648850963,0.46383142003267397,0.04350448689132919,-2.30937123986429,-0.9720437919363304,-0.34285890431895844,0.00783998195757033,0.03859214174110653,-0.07046788724197188,6.067945694302885,0.20195770263671875,0.20195770263671875
6.652872422,0.8636921693055808,0.4606387587773526,0.04350336208787035,-2.2501272858963035,-0.8761243775665284,-0.31061491055717777,0.005177972720154903,0.039583633561927706,-0.018559539058886437,5.632601061855445,0.20195770263671875,0.20195770263671875
6.662820123,0.8554271663313356,0.4576560638463955,0.043505721949354315,-2.1958757162350477,-0.7811147984030237,-0.2917770748994257,0.001633292804004665,0.023045658222492403,0.03433772903543079,5.214495165773489,0.20195770263671875,0.20195770263671875
6.672802376,0.8481345821687154,0.45481600690698937,0.04350650201310198,-2.1463358562749972,-0.6864401016343036,-0.2750872115671627,0.0009700014146646445,-0.08078285175766481,-0.2519137720758547,4.843339004797995,0.0,0.0
6.68255271,0.8418300604024602,0.45238353605644377,0.0435349512823576,-2.099639067330533,-0.5797258667000427,-0.21193404139637578,0.014489750916191608,0.05347599970052745,-0.061348057806801214,4.557027498067468,0.0,0.0
6.692645713,0.8363814054045211,0.45056627426094475,0.04345965014887858,-2.0542922857767834,-0.5221088767170847,-0.1640999526404661,-0.030055510783292085,-0.053191592508960384,-0.04107947246878921,4.466951757575571,0.0,0.0
6.702680036,0.8319277836597702,0.4493631878032449,0.04350087343723103,-2.0128099973046254,-0.4057341324299459,-0.0874177387810947,0.0018177487311903393,-0.0028447502133993,0.025387097981006135,4.027756608054966,0.0,0.0
6.712810702,0.8283297367058119,0.44885038116699744,0.04348894147941908,-1.9744871327841804,-0.32049049700336874,-0.03540742275544996,0.003238709760950917,0.06544564468751998,-0.35388326468421216,3.4746864114665805,0.0,0.0
6.72328215,0.8254546812571316,0.4486263387179844,0.04349284409800096,-1.941953481013295,-0.25737376483955765,-0.013651227506245669,0.0003527344389697828,-0.09783887786443482,0.003144214640474088,2.974806542926444,0.0,0.0
